step,preco,acao,saldo,lucro_acumulado
30684,1.3748,HOLD,276413.0841239056,266413.0841239056
30686,1.3731,SELL,276198.4242207817,266198.4242207817
30687,1.3788,BUY,278100.9006713491,268100.9006713491
30688,1.3982,CLOSE,278372.21182262886,268372.21182262886
30689,1.3922,BUY,278093.9752663819,268093.9752663819
30690,1.3829,BUY,277719.1664314305,267719.1664314305
30691,1.3759,BUY,277615.0528661662,267615.0528661662
30692,1.3648,BUY,277427.6484486904,267427.6484486904
30693,1.3612,CLOSE,277510.9393009019,267510.9393009019
30694,1.3536,BUY,277233.1368436183,267233.1368436183
30695,1.3687,BUY,278378.4409165556,268378.4409165556
30696,1.3578,BUY,276233.59874360025,266233.59874360025
30697,1.3519,BUY,275567.24001025496,265567.24001025496
30698,1.3527,BUY,275067.470960246,265067.470960246
30699,1.3537,SELL,274666.440864973,264666.440864973
30700,1.3529,BUY,274766.03603921545,264766.03603921545
30701,1.3549,BUY,274641.0041314912,264641.0041314912
30702,1.3614,BUY,275933.0005113087,265933.0005113087
30703,1.3587,BUY,274724.3587366407,264724.3587366407
30704,1.3673,BUY,274745.1973879281,264745.1973879281
30705,1.3646,BUY,276766.54656280385,266766.54656280385
30706,1.3587,BUY,275787.1299522971,265787.1299522971
30707,1.353,BUY,275870.48455744656,265870.48455744656
30708,1.341,BUY,275224.4863675378,265224.4863675378
30709,1.3381,BUY,276766.54656280385,266766.54656280385
30710,1.3377,SELL,276636.577895235,266636.577895235
30712,1.3432,SELL,277469.2968583878,267469.2968583878
30713,1.3321,BUY,277712.43304830557,267712.43304830557
30714,1.3368,BUY,277523.4185185589,267523.4185185589
30715,1.3435,BUY,283424.8721695396,273424.8721695396
30716,1.3486,BUY,286827.1337049805,276827.1337049805
30717,1.3438,BUY,283613.8866992863,273613.8866992863
30718,1.3332,BUY,282269.783376643,272269.783376643
30719,1.3345,BUY,284474.9528903547,274474.9528903547
30720,1.3362,BUY,284390.9464326895,274390.9464326895
30721,1.3344,CLOSE,283130.84956771135,273130.84956771135
30722,1.3339,CLOSE,282991.9238883475,272991.9238883475
30723,1.333,BUY,282850.42792640335,272850.42792640335
30724,1.3334,CLOSE,284488.2827949417,274488.2827949417
30726,1.3375,CLOSE,284346.7868329975,274346.7868329975
30727,1.3272,BUY,284204.613439581,274204.613439581
30728,1.324,CLOSE,284352.1618093238,274352.1618093238
30729,1.3216,BUY,284067.88342169934,274067.88342169934
30730,1.321,BUY,285197.6463697263,275197.6463697263
30732,1.3186,HOLD,281552.56214118656,271552.56214118656
30733,1.3248,CLOSE,280955.7062441157,270955.7062441157
30734,1.319,SELL,280673.1944492828,270673.1944492828
30735,1.3191,SELL,279136.47792651976,269136.47792651976
30736,1.3288,BUY,279027.2339974987,269027.2339974987
30737,1.3241,SELL,276848.7701808089,266848.7701808089
30738,1.3245,BUY,279144.1207832622,269144.1207832622
30739,1.3214,BUY,280754.25854941213,270754.25854941213
30740,1.3288,HOLD,278907.9672442269,268907.9672442269
30743,1.3255,SELL,280946.3802842774,270946.3802842774
30744,1.323,SELL,279766.7846177095,269766.7846177095
30745,1.3221,SELL,278051.00910270173,268051.00910270173
30746,1.3502,SELL,278244.0338481401,268244.0338481401
30747,1.3664,BUY,277514.2727639207,267514.2727639207
30748,1.3511,BUY,275817.30596060073,265817.30596060073
30749,1.3447,BUY,276299.1607319138,266299.1607319138
30750,1.3552,SELL,275310.30311544705,265310.30311544705
30752,1.3488,BUY,277754.4168230457,267754.4168230457
30755,1.3555,SELL,278371.8880609359,268371.8880609359
30756,1.345,BUY,276304.84956252394,266304.84956252394
30758,1.349,BUY,273804.5284056743,263804.5284056743
30760,1.3333,BUY,276010.6941323063,266010.6941323063
30761,1.3386,BUY,275758.5609064055,265758.5609064055
30764,1.3187,SELL,275041.51667241735,265041.51667241735
30766,1.3229,SELL,276321.9076319717,266321.9076319717
30767,1.3221,SELL,278190.01903197716,268190.01903197716
30768,1.3131,BUY,282885.5496753655,272885.5496753655
30769,1.3009,SELL,283825.5443608662,273825.5443608662
30770,1.3084,BUY,285296.4705776971,275296.4705776971
30772,1.3123,HOLD,287679.06402271753,277679.06402271753
30773,1.3155,BUY,292534.1600993631,282534.1600993631
30774,1.3106,BUY,290713.49907062104,280713.49907062104
30775,1.3161,BUY,291702.500123271,281702.500123271
30776,1.3241,BUY,292736.4557692233,282736.4557692233
30777,1.3232,CLOSE,295905.75459703355,285905.75459703355
30778,1.3253,CLOSE,295763.03500194714,285763.03500194714
30779,1.3172,CLOSE,295763.03500194714,285763.03500194714
30780,1.3195,CLOSE,295763.03500194714,285763.03500194714
30781,1.3161,SELL,295615.1534844462,285615.1534844462
30782,1.3153,SELL,295480.644410694,285480.644410694
30783,1.3031,BUY,295790.08469821507,285790.08469821507
30784,1.307,BUY,294823.9947870263,284823.9947870263
30785,1.3059,BUY,295902.4207343999,285902.4207343999
30786,1.3073,BUY,295700.2158692673,285700.2158692673
30787,1.3157,BUY,295183.4701028175,285183.4701028175
30788,1.3134,CLOSE,295318.2733462392,285318.2733462392
30789,1.3038,BUY,295022.719167217,285022.719167217
30790,1.3115,BUY,295089.7018383938,285089.7018383938
30791,1.3143,BUY,294933.4089389812,284933.4089389812
30792,1.3131,CLOSE,294754.7884825095,284754.7884825095
30793,1.3174,CLOSE,294607.2033303498,284607.2033303498
30794,1.3065,BUY,294459.8997286846,284459.8997286846
30795,1.311,CLOSE,294682.2447878019,284682.2447878019
30796,1.3051,CLOSE,294534.9411861367,284534.9411861367
30797,1.3049,CLOSE,294534.9411861367,284534.9411861367
30798,1.296,CLOSE,294534.9411861367,284534.9411861367
30800,1.2778,HOLD,294534.9411861367,284534.9411861367
30802,1.2724,SELL,294387.67371554364,284387.67371554364
30804,1.3021,SELL,296899.27969481144,286899.27969481144
30805,1.294,SELL,295719.91688715527,285719.91688715527
30808,1.3171,HOLD,295763.59699114255,285763.59699114255
30809,1.3182,SELL,295435.99621123803,285435.99621123803
30810,1.3165,CLOSE,297641.841462595,287641.841462595
30811,1.3161,BUY,297345.82670500595,287345.82670500595
30812,1.3193,SELL,298024.91317735467,288024.91317735467
30813,1.3199,SELL,296871.5212254669,286871.5212254669
30814,1.3172,BUY,296729.25967733056,286729.25967733056
30816,1.3177,BUY,296399.10209444957,286399.10209444957
30820,1.322,HOLD,297323.54332651634,287323.54332651634
30822,1.3216,BUY,299084.3837685483,289084.3837685483
30823,1.3208,BUY,298269.9950641085,288269.9950641085
30824,1.3255,SELL,298060.4934378284,288060.4934378284
30825,1.325,BUY,297344.8581489829,287344.8581489829
30828,1.3229,SELL,293894.751375404,283894.751375404
30829,1.3241,CLOSE,295120.19896390184,285120.19896390184
30830,1.3303,SELL,294825.69148873223,284825.69148873223
30831,1.3333,SELL,294074.6177184451,284074.6177184451
30832,1.3314,CLOSE,294405.97379357176,284405.97379357176
30833,1.3486,SELL,294111.3579609306,284111.3579609306
30834,1.3483,CLOSE,292986.8874943166,282986.8874943166
30835,1.3371,SELL,292693.33837158896,282693.33837158896
30836,1.3425,SELL,292519.0160212649,282519.0160212649
30837,1.3378,SELL,292715.1286653795,282715.1286653795
30838,1.3413,CLOSE,290993.6954559289,280993.6954559289
30840,1.3438,HOLD,290847.27557680354,280847.27557680354
30841,1.3337,SELL,290701.85193901515,280701.85193901515
30844,1.3495,HOLD,290981.22349084745,280981.22349084745
30845,1.3488,SELL,291411.02587828174,281411.02587828174
30847,1.3473,BUY,291485.1188026776,281485.1188026776
30848,1.3514,BUY,291268.83955744636,281268.83955744636
30850,1.3494,BUY,292609.77087788004,282609.77087788004
30851,1.3515,BUY,291917.6772931401,281917.6772931401
30852,1.3545,CLOSE,289019.5354070414,279019.5354070414
30853,1.3595,SELL,288729.28307993646,278729.28307993646
30854,1.3558,SELL,290089.34917037917,280089.34917037917
30855,1.3562,SELL,289959.81906652753,279959.81906652753
30856,1.3581,HOLD,289916.64236524364,279916.64236524364
30857,1.3574,SELL,292679.95124741294,282679.95124741294
30860,1.3381,BUY,293122.8835501146,283122.8835501146
30864,1.3346,HOLD,290226.7245270057,280226.7245270057
30866,1.3439,CLOSE,292409.98286750313,282409.98286750313
30867,1.3447,SELL,292117.2164342943,282117.2164342943
30868,1.3438,HOLD,293573.3805939634,283573.3805939634
30869,1.3517,BUY,293728.3617808613,283728.3617808613
30870,1.3552,SELL,287904.98908033106,277904.98908033106
30871,1.357,SELL,285911.7270534641,275911.7270534641
30872,1.3534,HOLD,282785.9297840591,272785.9297840591
30876,1.3501,BUY,287617.08409125067,277617.08409125067
30877,1.3489,BUY,287752.8524161261,277752.8524161261
30879,1.3474,BUY,288273.297661482,278273.297661482
30880,1.3489,HOLD,290490.8469677812,280490.8469677812
30881,1.3536,CLOSE,290943.40805069945,280943.40805069945
30883,1.337,BUY,290654.12780462846,280654.12780462846
30884,1.3381,HOLD,290518.89317701955,280518.89317701955
30885,1.3318,BUY,288287.5218214721,278287.5218214721
30887,1.3326,CLOSE,291983.93497611635,281983.93497611635
30888,1.3198,SELL,291692.615944726,281692.615944726
30889,1.3192,SELL,293639.4134957856,283639.4134957856
30890,1.3174,BUY,296808.5044031521,286808.5044031521
30891,1.3164,BUY,298826.8637273389,288826.8637273389
30892,1.3218,CLOSE,298967.6794941426,288967.6794941426
30893,1.3298,CLOSE,298819.2010026953,288819.2010026953
30894,1.321,CLOSE,298819.2010026953,288819.2010026953
30895,1.3034,BUY,298669.79140219395,288669.79140219395
30896,1.3054,BUY,298364.22626312095,288364.22626312095
30897,1.3132,SELL,296374.1946644229,286374.1946644229
30899,1.2981,SELL,295881.08636748436,285881.08636748436
30900,1.2961,HOLD,301868.82997316646,291868.82997316646
30901,1.2717,SELL,297947.4449451315,287947.4449451315
30902,1.2805,BUY,299199.27817409544,289199.27817409544
30903,1.2943,BUY,299534.68316305947,289534.68316305947
30904,1.2867,BUY,302840.8180542766,292840.8180542766
30905,1.2822,BUY,298887.83068434306,288887.83068434306
30906,1.2705,BUY,301211.7081078798,291211.7081078798
30907,1.2717,BUY,305643.84546204767,295643.84546204767
30908,1.2723,HOLD,304469.9280006735,294469.9280006735
30910,1.2746,CLOSE,301834.6030873844,291834.6030873844
30912,1.2864,HOLD,301684.9286110592,291684.9286110592
30914,1.2902,BUY,301534.0861467537,291534.0861467537
30915,1.2896,BUY,300502.64367793954,290502.64367793954
30916,1.2797,HOLD,297816.09585219104,287816.09585219104
30918,1.2961,CLOSE,296760.66634921846,286760.66634921846
30920,1.2806,BUY,296461.5189729705,286461.5189729705
30922,1.2739,SELL,295211.6517007479,285211.6517007479
30923,1.2745,CLOSE,292805.5142214763,282805.5142214763
30924,1.2712,CLOSE,292657.8345557931,282657.8345557931
30925,1.2665,CLOSE,292657.8345557931,282657.8345557931
30926,1.2713,CLOSE,292657.8345557931,282657.8345557931
30928,1.2628,CLOSE,292657.8345557931,282657.8345557931
30930,1.2649,CLOSE,292657.8345557931,282657.8345557931
30931,1.2394,SELL,292511.50563851517,282511.50563851517
30932,1.2561,HOLD,293125.9027719423,283125.9027719423
30936,1.2482,HOLD,296880.55192066374,286880.55192066374
30938,1.2764,BUY,295676.0930254242,285676.0930254242
30939,1.2715,BUY,295862.30689277995,285862.30689277995
30940,1.2636,CLOSE,294139.8286197398,284139.8286197398
30941,1.2605,CLOSE,293991.91661722586,283991.91661722586
30942,1.2569,SELL,293844.9206589172,283844.9206589172
30943,1.2545,SELL,293775.00581548864,283775.00581548864
30944,1.2522,SELL,294171.1899282507,284171.1899282507
30945,1.2577,SELL,294264.40971948876,284264.40971948876
30946,1.2534,SELL,293448.7365461552,283448.7365461552
30947,1.2422,SELL,290931.8021827259,280931.8021827259
30948,1.2472,HOLD,292982.6375899646,282982.6375899646
30952,1.2383,HOLD,292609.7584250122,282609.7584250122
30954,1.2499,BUY,293341.4360802377,283341.4360802377
30955,1.2707,BUY,292829.9706204985,282829.9706204985
30956,1.2929,BUY,292411.49888071197,282411.49888071197
30957,1.3034,BUY,292992.7096304155,282992.7096304155
30959,1.3135,BUY,293899.3983999531,283899.3983999531
30960,1.2963,SELL,292234.80644209724,282234.80644209724
30961,1.2942,SELL,291747.07898671937,281747.07898671937
30962,1.2861,BUY,290874.75043489755,280874.75043489755
30963,1.2834,BUY,289884.3372014743,279884.3372014743
30964,1.28,CLOSE,289700.07427432574,279700.07427432574
30965,1.2667,CLOSE,289554.56414404314,279554.56414404314
30966,1.2736,CLOSE,289554.56414404314,279554.56414404314
30967,1.2669,SELL,289409.78686197114,279409.78686197114
30968,1.2598,CLOSE,286789.488491804,276789.488491804
30969,1.2709,SELL,286501.38885412714,276501.38885412714
30970,1.2717,BUY,285686.45667588693,275686.45667588693
30971,1.2643,BUY,284634.0152220622,274634.0152220622
30972,1.2594,BUY,286876.1731019496,276876.1731019496
30976,1.2597,HOLD,285366.14840733155,275366.14840733155
30979,1.2652,BUY,285755.09416200593,275755.09416200593
30980,1.2607,BUY,286166.91907872,276166.91907872
30981,1.2718,BUY,285892.3691342439,275892.3691342439
30982,1.2729,BUY,284428.1027637052,274428.1027637052
30983,1.2668,BUY,285114.4776248952,275114.4776248952
30984,1.2617,HOLD,283947.6403608722,273947.6403608722
30985,1.2624,BUY,281705.48248098476,271705.48248098476
30987,1.2584,BUY,281156.3825920327,271156.3825920327
30988,1.2609,BUY,280172.578624327,270172.578624327
30989,1.2576,BUY,279692.11622149404,269692.11622149404
30992,1.261,BUY,280630.1618651204,270630.1618651204
30993,1.2635,BUY,282735.0447727698,272735.0447727698
30994,1.2592,CLOSE,282803.6822588888,272803.6822588888
30995,1.2584,SELL,282519.43718942144,272519.43718942144
30996,1.2485,BUY,279443.1246907806,269443.1246907806
30998,1.2487,CLOSE,282633.3157708962,272633.3157708962
30999,1.26,CLOSE,282493.5243128218,272493.5243128218
31000,1.247,BUY,282352.27755066537,272352.27755066537
31001,1.2493,SELL,283802.008015374,273802.008015374
31004,1.2571,CLOSE,285578.79344982404,275578.79344982404
31005,1.2477,BUY,285294.10304909147,275294.10304909147
31006,1.2603,BUY,286374.4324587075,276374.4324587075
31007,1.2479,CLOSE,286374.4324587075,276374.4324587075
31008,1.245,BUY,286088.5981909536,276088.5981909536
31009,1.2528,CLOSE,286819.8304158886,276819.8304158886
31010,1.2496,BUY,286533.37620158517,276533.37620158517
31011,1.2514,CLOSE,287288.6317963834,277288.6317963834
31012,1.2502,CLOSE,287145.293439104,277145.293439104
31016,1.2319,HOLD,287145.293439104,277145.293439104
31017,1.2348,CLOSE,287145.293439104,277145.293439104
31018,1.2295,CLOSE,287145.293439104,277145.293439104
31020,1.2231,HOLD,287145.293439104,277145.293439104
31022,1.2216,BUY,287001.7207923844,277001.7207923844
31023,1.2272,BUY,286800.3566314874,276800.3566314874
31024,1.2364,SELL,286178.0164614146,276178.0164614146
31025,1.2367,SELL,287228.5313186626,277228.5313186626
31026,1.2236,SELL,285999.205421883,275999.205421883
31028,1.2619,SELL,285261.6098838152,275261.6098838152
31029,1.2498,CLOSE,286848.557859658,276848.557859658
31030,1.2461,CLOSE,286705.397271133,276705.397271133
31031,1.2389,CLOSE,286705.397271133,276705.397271133
31032,1.2465,SELL,286562.0445724975,276562.0445724975
31033,1.2531,CLOSE,287433.55747145106,277433.55747145106
31036,1.2418,SELL,287146.5596704291,277146.5596704291
31037,1.2465,CLOSE,287236.3378594206,277236.3378594206
31038,1.2465,CLOSE,287092.69275703415,277092.69275703415
31039,1.2526,CLOSE,287092.69275703415,277092.69275703415
31040,1.2558,SELL,286949.14641065564,276949.14641065564
31043,1.2601,SELL,287508.51959426765,277508.51959426765
31044,1.2578,SELL,287351.8951028563,277351.8951028563
31045,1.2588,SELL,287374.2700302008,277374.2700302008
31047,1.2792,SELL,286725.3971372108,276725.3971372108
31048,1.274,SELL,287754.6437950569,277754.6437950569
31049,1.2785,SELL,287687.51901302347,277687.51901302347
31050,1.2828,SELL,287307.1452481673,277307.1452481673
31051,1.284,SELL,286747.77206455526,276747.77206455526
31052,1.2795,HOLD,286456.898009077,276456.898009077
31056,1.2763,HOLD,279520.670532288,269520.670532288
31060,1.278,HOLD,280348.54284403374,270348.54284403374
31062,1.2836,SELL,280773.6664635789,270773.6664635789
31063,1.283,SELL,282384.6612323815,272384.6612323815
31064,1.2791,BUY,280735.80619583064,270735.80619583064
31065,1.283,SELL,289908.681456553,279908.681456553
31066,1.2847,CLOSE,289308.7328835531,279308.7328835531
31067,1.28,SELL,289019.124176383,279019.124176383
31068,1.2796,HOLD,292701.1020737073,282701.1020737073
31070,1.281,SELL,290624.63779440237,280624.63779440237
31071,1.2831,SELL,294884.6005942136,284884.6005942136
31072,1.2833,CLOSE,296832.623784077,286832.623784077
31073,1.2852,BUY,296539.6979100968,286539.6979100968
31074,1.2806,SELL,295994.8378196006,285994.8378196006
31075,1.2813,SELL,296446.10320516134,286446.10320516134
31076,1.2812,HOLD,294212.33954663563,284212.33954663563
31077,1.2837,BUY,297480.4500056095,287480.4500056095
31079,1.2795,BUY,293214.2632443576,283214.2632443576
31080,1.2798,BUY,292917.6834160352,282917.6834160352
31082,1.284,BUY,295153.4390449266,285153.4390449266
31083,1.2853,SELL,294195.85174549086,284195.85174549086
31084,1.2992,SELL,294765.621438207,284765.621438207
31085,1.2954,BUY,292831.02445495035,282831.02445495035
31086,1.2932,BUY,294187.19254573056,284187.19254573056
31087,1.3163,BUY,292989.24406554137,282989.24406554137
31088,1.3062,BUY,294096.78133967856,284096.78133967856
31089,1.3114,BUY,293396.09449277545,283396.09449277545
31090,1.3137,SELL,294300.3304392507,284300.3304392507
31092,1.3092,BUY,295811.55360843876,285811.55360843876
31095,1.3096,SELL,297433.0391615517,287433.0391615517
31096,1.3537,CLOSE,296839.8831065079,286839.8831065079
31097,1.3565,BUY,296542.7466453738,286542.7466453738
31098,1.3508,BUY,296225.4299692332,286225.4299692332
31099,1.3336,BUY,295590.796616952,285590.796616952
31100,1.3413,BUY,295182.81803334266,285182.81803334266
31101,1.3433,BUY,291737.66554953036,281737.66554953036
31102,1.3234,CLOSE,289516.44881654606,279516.44881654606
31103,1.3143,SELL,289223.4192188151,279223.4192188151
31104,1.3136,SELL,288702.48415500636,278702.48415500636
31105,1.3125,BUY,287666.46634779195,277666.46634779195
31108,1.3046,CLOSE,286096.42847315443,276096.42847315443
31109,1.296,BUY,285809.547025744,275809.547025744
31110,1.2859,CLOSE,285697.4263688716,275697.4263688716
31111,1.2846,BUY,285411.67288217426,275411.67288217426
31112,1.291,BUY,285118.72718683066,275118.72718683066
31113,1.2944,BUY,287484.82703383657,277484.82703383657
31114,1.2915,BUY,287980.5812874949,277980.5812874949
31115,1.289,SELL,287356.039903684,277356.039903684
31116,1.2962,SELL,287198.45643108274,277198.45643108274
31117,1.3022,BUY,288463.72532286955,278463.72532286955
31118,1.2969,BUY,289621.8817078105,279621.8817078105
31119,1.3018,BUY,289576.46381036186,279576.46381036186
31120,1.2987,BUY,290734.62019530276,280734.62019530276
31121,1.304,BUY,290030.6427848485,280030.6427848485
31124,1.3004,SELL,289491.72206404497,279491.72206404497
31125,1.3059,BUY,289428.98033968126,279428.98033968126
31126,1.3044,BUY,289111.1914597623,279111.1914597623
31127,1.307,BUY,289383.5819282643,279383.5819282643
31128,1.309,BUY,289633.2731910577,279633.2731910577
31132,1.2878,SELL,292497.35406297666,282497.35406297666
31133,1.278,SELL,294742.3539788381,284742.3539788381
31134,1.2776,SELL,295173.2125485489,285173.2125485489
31135,1.2799,CLOSE,295604.0711182597,285604.0711182597
31136,1.2832,HOLD,295457.74928030925,285457.74928030925
31139,1.2762,BUY,295310.0204056691,285310.0204056691
31140,1.2752,BUY,297387.58536465996,287387.58536465996
31144,1.2764,HOLD,294399.626771954,284399.626771954
31145,1.2786,BUY,293325.8291527003,283325.8291527003
31146,1.2771,BUY,293115.73831415066,283115.73831415066
31148,1.2709,BUY,294002.78852136026,284002.78852136026
31150,1.2758,BUY,293886.0713888327,283886.0713888327
31151,1.2809,BUY,294376.2833454485,284376.2833454485
31152,1.2778,CLOSE,294633.0610370091,284633.0610370091
31153,1.279,BUY,294338.0894962878,284338.0894962878
31154,1.2804,BUY,295109.0546657728,285109.0546657728
31155,1.2767,SELL,294090.4532059976,284090.4532059976
31156,1.2757,SELL,294533.89842435624,284533.89842435624
31157,1.2743,SELL,292713.4391068838,282713.4391068838
31159,1.2766,SELL,294440.5415362807,284440.5415362807
31160,1.2764,SELL,293553.6510995634,283553.6510995634
31161,1.2798,BUY,293936.3280672388,283936.3280672388
31162,1.2835,SELL,293759.0238826789,283759.0238826789
31163,1.2905,BUY,294304.17687369196,284304.17687369196
31164,1.2806,BUY,291235.5107052495,281235.5107052495
31165,1.2787,BUY,292383.33240184246,282383.33240184246
31166,1.2768,SELL,292207.0547477909,282207.0547477909
31168,1.2738,CLOSE,291645.42202925065,281645.42202925065
31170,1.2657,BUY,291353.4957908621,281353.4957908621
31171,1.2746,BUY,290863.9728677366,280863.9728677366
31172,1.2689,HOLD,290351.1393292241,280351.1393292241
31173,1.2661,CLOSE,290770.7304061889,280770.7304061889
31174,1.2626,BUY,290479.66829309036,280479.66829309036
31175,1.2618,CLOSE,289780.6584780094,279780.6584780094
31176,1.2572,BUY,289490.52831462387,279490.52831462387
31177,1.2563,BUY,290467.53293525515,280467.53293525515
31178,1.2587,CLOSE,289420.742270293,279420.742270293
31179,1.2601,BUY,289131.28663500055,279131.28663500055
31180,1.2579,CLOSE,289712.06868727587,279712.06868727587
31181,1.2596,CLOSE,289567.4307249772,279567.4307249772
31182,1.2617,BUY,289422.64700961474,279422.64700961474
31184,1.2605,BUY,288288.3593682746,278288.3593682746
31186,1.2607,BUY,289005.96991687757,279005.96991687757
31187,1.2588,BUY,288103.1695492803,278103.1695492803
31188,1.2666,BUY,287709.6411839174,277709.6411839174
31190,1.2592,BUY,287084.6255448116,277084.6255448116
31192,1.2601,HOLD,289468.9444643634,279468.9444643634
31193,1.2606,SELL,290220.6705541034,280220.6705541034
31195,1.2439,SELL,290498.1785376786,280498.1785376786
31196,1.2488,HOLD,289758.15724814474,279758.15724814474
31200,1.2516,SELL,288671.2509791419,278671.2509791419
31201,1.2505,SELL,288995.010293313,278995.010293313
31202,1.2484,SELL,288231.86333848117,278231.86333848117
31204,1.248,SELL,287191.2084000742,277191.2084000742
31205,1.2473,BUY,288266.23450604884,278266.23450604884
31208,1.2493,HOLD,290253.2243901283,280253.2243901283
31212,1.2527,CLOSE,291874.7908472505,281874.7908472505
31213,1.2509,CLOSE,291730.5856273875,281730.5856273875
31214,1.2508,CLOSE,291730.5856273875,281730.5856273875
31215,1.246,BUY,291584.7203345738,281584.7203345738
31216,1.2469,BUY,291085.10388713476,281085.10388713476
31217,1.2491,CLOSE,291175.94324121455,281175.94324121455
31220,1.2406,HOLD,291030.07794840087,281030.07794840087
31224,1.2556,CLOSE,291030.07794840087,281030.07794840087
31226,1.2544,BUY,290884.5629094267,280884.5629094267
31227,1.2576,BUY,293651.77840012347,283651.77840012347
31228,1.2557,BUY,294259.2159468617,284259.2159468617
31230,1.2578,BUY,301098.5127693968,291098.5127693968
31232,1.2609,HOLD,298016.32966187276,288016.32966187276
31236,1.2628,HOLD,297363.89674130204,287363.89674130204
31237,1.2641,SELL,299116.0383760992,289116.0383760992
31238,1.2711,SELL,297700.0611108842,287700.0611108842
31239,1.2715,SELL,297655.109451671,287655.109451671
31240,1.2815,SELL,299722.88577547704,289722.88577547704
31241,1.2765,CLOSE,298441.76348790154,288441.76348790154
31242,1.2777,CLOSE,298292.13065229566,288292.13065229566
31244,1.2902,CLOSE,298292.13065229566,288292.13065229566
31245,1.2943,CLOSE,298292.13065229566,288292.13065229566
31246,1.2846,CLOSE,298292.13065229566,288292.13065229566
31247,1.2824,BUY,298142.9845869695,288142.9845869695
31248,1.2828,HOLD,298771.1097022785,288771.1097022785
31249,1.2855,CLOSE,298681.37754294864,288681.37754294864
31250,1.2874,CLOSE,298532.23147762247,288532.23147762247
31251,1.2936,CLOSE,298532.23147762247,288532.23147762247
31252,1.2929,CLOSE,298532.23147762247,288532.23147762247
31256,1.2921,SELL,298382.96536188363,288382.96536188363
31257,1.2936,SELL,297653.0577054591,287653.0577054591
31258,1.3059,SELL,297607.4384769326,287607.4384769326
31259,1.3086,SELL,299021.63456125505,289021.63456125505
31260,1.3198,SELL,298542.6326617265,288542.6326617265
31261,1.339,SELL,296603.8154493489,286603.8154493489
31262,1.3286,BUY,297332.24148446927,287332.24148446927
31263,1.3253,BUY,298080.4216845447,288080.4216845447
31264,1.3283,BUY,297740.3397754195,287740.3397754195
31265,1.3294,BUY,297921.7167936196,287921.7167936196
31268,1.3315,BUY,296652.0776662188,286652.0776662188
31269,1.3378,BUY,296878.798938969,286878.798938969
31270,1.338,SELL,296037.83442968427,286037.83442968427
31271,1.3288,SELL,297147.6539939785,287147.6539939785
31272,1.3345,SELL,297283.5502671574,287283.5502671574
31273,1.3297,SELL,298710.4611355357,288710.4611355357
31274,1.332,SELL,298030.9797696413,288030.9797696413
31275,1.335,SELL,298098.92790623073,288098.92790623073
31276,1.3298,SELL,296785.26393216813,286785.26393216813
31277,1.333,BUY,297530.2028749782,287530.2028749782
31278,1.3297,BUY,295194.207927724,285194.207927724
31279,1.3325,BUY,293613.97605164023,283613.97605164023
31280,1.3321,BUY,295423.22704019985,285423.22704019985
31281,1.3309,BUY,295491.93277394265,285491.93277394265
31282,1.3232,BUY,294575.85632403905,284575.85632403905
31283,1.326,BUY,293957.5047203541,283957.5047203541
31284,1.3214,BUY,295766.7557089137,285766.7557089137
31285,1.3218,BUY,292743.70342423185,282743.70342423185
31287,1.3088,BUY,292125.3518205469,282125.3518205469
31288,1.312,HOLD,291415.3925718716,281415.3925718716
31290,1.306,BUY,295217.1098389716,285217.1098389716
31291,1.3081,BUY,297850.8296324444,287850.8296324444
31292,1.3166,BUY,297690.5162537113,287690.5162537113
31293,1.3121,BUY,298263.06403490104,288263.06403490104
31294,1.3154,BUY,299453.96341977577,289453.96341977577
31295,1.3139,BUY,298606.5927036149,288606.5927036149
31296,1.3147,CLOSE,296247.69584511314,286247.69584511314
31298,1.3092,BUY,295950.80689575314,285950.80689575314
31299,1.3091,BUY,296458.53681306617,286458.53681306617
31300,1.3101,BUY,293850.65132868564,283850.65132868564
31301,1.3077,BUY,293666.0222678445,283666.0222678445
31303,1.3022,CLOSE,290942.7436204383,280942.7436204383
31304,1.2959,CLOSE,290794.6941922764,280794.6941922764
31305,1.2989,BUY,290649.2968451803,280649.2968451803
31306,1.2986,CLOSE,290626.39782209246,280626.39782209246
31307,1.3044,BUY,290335.75997475884,280335.75997475884
31308,1.2998,CLOSE,291047.4418695446,281047.4418695446
31311,1.2906,CLOSE,290902.2013693071,280902.2013693071
31312,1.2909,BUY,290756.7502686225,280756.7502686225
31313,1.2869,SELL,292081.43520151154,282081.43520151154
31314,1.2842,BUY,289743.64721626055,279743.64721626055
31316,1.2789,HOLD,291535.8487093797,281535.8487093797
31318,1.2762,BUY,294784.21391565807,284784.21391565807
31320,1.2938,BUY,294403.37109837023,284403.37109837023
31321,1.2897,BUY,293484.8678331467,283484.8678331467
31322,1.3012,BUY,292364.7418999473,282364.7418999473
31323,1.3005,BUY,291020.59078010794,281020.59078010794
31324,1.303,HOLD,290482.93033217214,280482.93033217214
31326,1.3045,SELL,288603.03350766737,278603.03350766737
31327,1.2942,CLOSE,290259.1572197767,280259.1572197767
31328,1.2929,CLOSE,290114.7835161711,280114.7835161711
31329,1.283,CLOSE,290114.7835161711,280114.7835161711
31330,1.2852,CLOSE,290114.7835161711,280114.7835161711
31331,1.2739,CLOSE,290114.7835161711,280114.7835161711
31332,1.2731,CLOSE,290114.7835161711,280114.7835161711
