data,par,preco,adx,sinal,confianca
22:50:09,1764294609.803034,SQDUSDT,0.086,34.7,NEUTRO,44.5
22:50:11,1764294611.260922,TRADOORUSDT,1.991,21.0,NEUTRO,42.8
22:50:12,1764294612.732179,YALAUSDT,0.04439,17.6,NEUTRO,50.0
22:50:14,1764294614.17643,MUSDT,1.2357,10.1,NEUTRO,47.3
22:50:17,1764294617.134891,SQDUSDT,0.08729,35.0,NEUTRO,42.3
22:50:18,1764294618.66166,TRADOORUSDT,1.987,21.0,NEUTRO,43.2
22:50:20,1764294620.248689,YALAUSDT,0.04442,17.6,NEUTRO,50.5
22:50:21,1764294621.771811,MUSDT,1.2367,10.1,NEUTRO,47.0
22:50:24,1764294624.93861,SQDUSDT,0.08694,35.0,NEUTRO,43.1
22:50:26,1764294626.487396,TRADOORUSDT,1.988,21.0,NEUTRO,43.3
22:50:28,1764294628.072493,YALAUSDT,0.04444,17.6,NEUTRO,50.4
22:50:29,1764294629.603679,MUSDT,1.2363,10.1,NEUTRO,46.9
22:50:32,1764294632.58788,SQDUSDT,0.08736,35.0,NEUTRO,42.6
22:50:34,1764294634.071935,TRADOORUSDT,1.988,21.0,NEUTRO,43.4
22:50:35,1764294635.545127,YALAUSDT,0.04438,17.6,NEUTRO,49.3
22:50:37,1764294637.031871,MUSDT,1.2352,10.1,NEUTRO,46.9
22:50:39,1764294639.968882,SQDUSDT,0.0873,35.0,NEUTRO,42.5
22:50:41,1764294641.44199,TRADOORUSDT,1.984,21.0,NEUTRO,42.2
22:50:42,1764294642.940486,YALAUSDT,0.04444,17.6,NEUTRO,50.1
22:50:44,1764294644.435193,MUSDT,1.2372,10.1,NEUTRO,47.1
22:50:47,1764294647.432413,SQDUSDT,0.08823,35.1,NEUTRO,40.2
22:50:48,1764294648.910814,TRADOORUSDT,1.984,21.0,NEUTRO,42.3
22:50:50,1764294650.391539,YALAUSDT,0.04444,17.6,NEUTRO,50.0
22:50:51,1764294651.85047,MUSDT,1.237,10.1,NEUTRO,47.2
22:50:54,1764294654.771422,SQDUSDT,0.08811,35.1,NEUTRO,40.1
22:50:56,1764294656.230234,TRADOORUSDT,1.987,21.0,NEUTRO,43.3
22:50:57,1764294657.744694,YALAUSDT,0.0445,17.6,NEUTRO,50.6
22:50:59,1764294659.242212,MUSDT,1.2373,10.1,NEUTRO,47.0
22:51:02,1764294662.162073,SQDUSDT,0.08639,35.1,NEUTRO,40.6
22:51:03,1764294663.628437,TRADOORUSDT,1.987,21.0,NEUTRO,43.3
22:51:05,1764294665.087106,YALAUSDT,0.04448,17.6,NEUTRO,50.5
22:51:06,1764294666.574426,MUSDT,1.2411,10.1,NEUTRO,46.7
22:51:09,1764294669.519179,SQDUSDT,0.08662,35.1,NEUTRO,40.7
22:51:10,1764294670.987548,TRADOORUSDT,1.992,21.0,NEUTRO,42.8
22:51:12,1764294672.440746,YALAUSDT,0.0445,17.6,NEUTRO,51.8
22:51:13,1764294673.899654,MUSDT,1.2375,10.1,NEUTRO,46.2
22:51:16,1764294676.816679,SQDUSDT,0.08669,35.1,NEUTRO,40.5
22:51:18,1764294678.271257,TRADOORUSDT,1.994,21.0,NEUTRO,43.2
22:51:19,1764294679.731961,YALAUSDT,0.04451,17.6,NEUTRO,51.2
22:51:21,1764294681.218223,MUSDT,1.2388,10.1,NEUTRO,46.3
22:51:24,1764294684.141365,SQDUSDT,0.0871,35.1,NEUTRO,39.5
22:51:25,1764294685.608069,TRADOORUSDT,1.993,21.0,NEUTRO,43.1
22:51:27,1764294687.064254,YALAUSDT,0.04472,17.6,NEUTRO,50.7
22:51:28,1764294688.520654,MUSDT,1.2374,10.1,NEUTRO,46.1
22:51:31,1764294691.469265,SQDUSDT,0.08729,35.1,NEUTRO,39.2
22:51:32,1764294692.921361,TRADOORUSDT,1.999,21.0,NEUTRO,44.7
22:51:34,1764294694.369065,YALAUSDT,0.04481,17.6,NEUTRO,49.8
22:51:35,1764294695.848196,MUSDT,1.2348,10.1,NEUTRO,46.1
22:51:38,1764294698.755105,SQDUSDT,0.08708,35.1,NEUTRO,39.5
22:51:40,1764294700.246274,TRADOORUSDT,2.002,21.0,NEUTRO,45.2
22:51:41,1764294701.704231,YALAUSDT,0.04483,17.6,NEUTRO,53.0
22:51:43,1764294703.161835,MUSDT,1.2315,10.1,NEUTRO,45.9
22:51:46,1764294706.104821,SQDUSDT,0.08684,35.1,NEUTRO,39.7
22:51:47,1764294707.571699,TRADOORUSDT,1.998,21.0,NEUTRO,45.0
22:51:49,1764294709.063001,YALAUSDT,0.0448,17.6,NEUTRO,50.2
22:51:50,1764294710.519935,MUSDT,1.2328,10.1,NEUTRO,46.6
22:51:53,1764294713.575787,SQDUSDT,0.08695,35.1,NEUTRO,39.8
22:51:55,1764294715.05282,TRADOORUSDT,1.996,21.0,NEUTRO,44.1
22:51:56,1764294716.498762,YALAUSDT,0.04476,17.6,NEUTRO,50.1
22:51:58,1764294718.011681,MUSDT,1.234,10.1,NEUTRO,46.8
22:52:00,1764294720.915494,SQDUSDT,0.08637,35.1,NEUTRO,39.7
22:52:02,1764294722.459682,TRADOORUSDT,1.999,21.0,NEUTRO,44.8
22:52:03,1764294723.906717,YALAUSDT,0.04465,17.6,NEUTRO,50.7
22:52:05,1764294725.384442,MUSDT,1.2338,10.1,NEUTRO,46.8
22:52:08,1764294728.391934,SQDUSDT,0.08671,35.1,NEUTRO,39.9
22:52:09,1764294729.874374,TRADOORUSDT,2.017,21.0,NEUTRO,46.2
22:52:11,1764294731.48796,YALAUSDT,0.0443,17.6,NEUTRO,47.9
22:52:13,1764294733.069993,MUSDT,1.2339,10.1,NEUTRO,46.6
22:52:16,1764294736.152421,SQDUSDT,0.08644,35.1,NEUTRO,39.8
22:52:17,1764294737.664246,TRADOORUSDT,2.023,21.0,NEUTRO,51.4
22:52:19,1764294739.147547,YALAUSDT,0.04429,17.6,NEUTRO,47.8
22:52:20,1764294740.787136,MUSDT,1.2318,10.1,NEUTRO,46.1
22:52:23,1764294743.724002,SQDUSDT,0.08642,35.1,NEUTRO,39.3
22:52:25,1764294745.193359,TRADOORUSDT,2.018,21.0,NEUTRO,49.7
22:52:26,1764294746.648015,YALAUSDT,0.0444,17.6,NEUTRO,48.8
22:52:28,1764294748.084527,MUSDT,1.2316,10.1,NEUTRO,46.1
22:52:31,1764294751.041531,SQDUSDT,0.08636,35.1,NEUTRO,39.3
22:52:32,1764294752.494836,TRADOORUSDT,2.015,21.0,NEUTRO,49.6
22:52:33,1764294753.95314,YALAUSDT,0.04448,17.6,NEUTRO,52.0
22:52:35,1764294755.413347,MUSDT,1.2343,10.1,NEUTRO,47.6
22:52:38,1764294758.323457,SQDUSDT,0.08622,35.1,NEUTRO,39.6
22:52:39,1764294759.767104,TRADOORUSDT,2.02,21.0,NEUTRO,50.3
22:52:41,1764294761.217409,YALAUSDT,0.04442,17.6,NEUTRO,49.7
22:52:42,1764294762.667991,MUSDT,1.2349,10.1,NEUTRO,47.3
22:52:45,1764294765.60407,SQDUSDT,0.08654,35.1,NEUTRO,39.6
22:52:47,1764294767.067596,TRADOORUSDT,2.015,21.0,NEUTRO,50.0
22:52:48,1764294768.521664,YALAUSDT,0.04438,17.6,NEUTRO,47.7
22:52:49,1764294769.968448,MUSDT,1.2375,10.1,NEUTRO,46.8
22:52:52,1764294772.902124,SQDUSDT,0.0863,35.1,NEUTRO,39.3
22:52:54,1764294774.338923,TRADOORUSDT,2.014,21.0,NEUTRO,49.5
22:52:55,1764294775.844324,YALAUSDT,0.04437,17.6,NEUTRO,50.5
22:52:57,1764294777.306826,MUSDT,1.2352,10.1,NEUTRO,46.0
22:53:00,1764294780.225137,SQDUSDT,0.08678,35.1,NEUTRO,39.5
22:53:01,1764294781.6935,TRADOORUSDT,2.014,21.0,NEUTRO,49.4
22:53:03,1764294783.145006,YALAUSDT,0.04438,17.6,NEUTRO,50.6
22:53:04,1764294784.593633,MUSDT,1.2352,10.1,NEUTRO,46.0
22:53:07,1764294787.485423,SQDUSDT,0.08638,35.1,NEUTRO,39.5
22:53:08,1764294788.978475,TRADOORUSDT,2.005,21.0,NEUTRO,48.1
22:53:10,1764294790.413687,YALAUSDT,0.04459,17.6,NEUTRO,51.2
22:53:11,1764294791.873836,MUSDT,1.2321,10.1,NEUTRO,45.9
22:53:14,1764294794.786828,SQDUSDT,0.08617,35.1,NEUTRO,39.2
22:53:16,1764294796.244109,TRADOORUSDT,2.011,21.0,NEUTRO,47.9
22:53:17,1764294797.727511,YALAUSDT,0.04452,17.6,NEUTRO,50.5
22:53:19,1764294799.177254,MUSDT,1.2317,10.1,NEUTRO,46.3
22:53:22,1764294802.063722,SQDUSDT,0.08615,35.1,NEUTRO,39.3
22:53:23,1764294803.521255,TRADOORUSDT,2.013,21.0,NEUTRO,47.6
22:53:24,1764294804.960235,YALAUSDT,0.04454,17.6,NEUTRO,51.3
22:53:26,1764294806.423069,MUSDT,1.2305,10.1,NEUTRO,47.5
22:53:29,1764294809.40324,SQDUSDT,0.08594,35.1,NEUTRO,39.0
22:53:30,1764294810.889366,TRADOORUSDT,2.01,21.0,NEUTRO,47.6
22:53:32,1764294812.394488,YALAUSDT,0.04455,17.6,NEUTRO,50.9
22:53:33,1764294813.879217,MUSDT,1.2308,10.1,NEUTRO,47.2
22:53:36,1764294816.950925,SQDUSDT,0.08578,35.1,NEUTRO,39.1
22:53:38,1764294818.423541,TRADOORUSDT,2.01,21.0,NEUTRO,47.4
22:53:39,1764294819.932398,YALAUSDT,0.0445,17.6,NEUTRO,51.2
22:53:41,1764294821.488021,MUSDT,1.2304,10.1,NEUTRO,47.5
22:53:44,1764294824.427083,SQDUSDT,0.08578,35.1,NEUTRO,39.1
22:53:45,1764294825.982381,TRADOORUSDT,2.017,21.0,NEUTRO,48.1
22:53:47,1764294827.479132,YALAUSDT,0.04454,17.6,NEUTRO,51.8
22:53:48,1764294828.94726,MUSDT,1.2291,10.1,NEUTRO,47.6
22:53:51,1764294831.947531,SQDUSDT,0.0857,35.1,NEUTRO,38.8
22:53:53,1764294833.442454,TRADOORUSDT,2.016,21.0,NEUTRO,48.2
22:53:55,1764294835.108952,YALAUSDT,0.04451,17.6,NEUTRO,52.0
22:53:56,1764294836.606075,MUSDT,1.2304,10.1,NEUTRO,47.5
22:53:59,1764294839.56917,SQDUSDT,0.08545,35.1,NEUTRO,39.2
22:54:01,1764294841.142655,TRADOORUSDT,2.015,21.0,NEUTRO,47.5
22:54:02,1764294842.627958,YALAUSDT,0.04457,17.6,NEUTRO,52.9
22:54:04,1764294844.144448,MUSDT,1.2291,10.1,NEUTRO,47.6
22:54:07,1764294847.117111,SQDUSDT,0.08579,35.1,NEUTRO,38.6
22:54:08,1764294848.591898,TRADOORUSDT,2.016,21.0,NEUTRO,47.6
22:54:10,1764294850.088665,YALAUSDT,0.04457,17.6,NEUTRO,52.6
22:54:11,1764294851.566024,MUSDT,1.2301,10.1,NEUTRO,48.0
22:54:14,1764294854.513745,SQDUSDT,0.08598,35.1,NEUTRO,38.5
22:54:15,1764294855.977885,TRADOORUSDT,2.01,21.0,NEUTRO,46.7
22:54:17,1764294857.448854,YALAUSDT,0.04462,17.6,NEUTRO,51.7
22:54:18,1764294858.946287,MUSDT,1.2356,10.1,NEUTRO,47.1
22:54:21,1764294861.979518,SQDUSDT,0.08571,35.1,NEUTRO,38.5
22:54:23,1764294863.480831,TRADOORUSDT,2.007,21.0,NEUTRO,47.4
22:54:24,1764294864.940196,YALAUSDT,0.04455,17.6,NEUTRO,53.1
22:54:26,1764294866.404695,MUSDT,1.2357,10.1,NEUTRO,46.8
22:54:29,1764294869.444227,SQDUSDT,0.08563,35.1,NEUTRO,38.4
22:54:30,1764294870.904915,TRADOORUSDT,2.003,21.0,NEUTRO,48.0
22:54:32,1764294872.386323,YALAUSDT,0.04453,17.6,NEUTRO,52.2
22:54:33,1764294873.91586,MUSDT,1.2319,10.1,NEUTRO,47.4
22:54:37,1764294877.030389,SQDUSDT,0.08575,35.1,NEUTRO,38.4
22:54:38,1764294878.528575,TRADOORUSDT,2.003,21.0,NEUTRO,48.0
22:54:40,1764294880.027783,YALAUSDT,0.04453,17.6,NEUTRO,52.4
22:54:41,1764294881.557517,MUSDT,1.2306,10.1,NEUTRO,47.8
22:54:44,1764294884.517874,SQDUSDT,0.08579,35.1,NEUTRO,38.4
22:54:45,1764294885.970618,TRADOORUSDT,2.004,21.0,NEUTRO,47.7
22:54:47,1764294887.429219,YALAUSDT,0.04453,17.6,NEUTRO,52.4
22:54:48,1764294888.916255,MUSDT,1.2314,10.1,NEUTRO,48.1
22:54:51,1764294891.92218,SQDUSDT,0.08583,35.1,NEUTRO,38.4
22:54:53,1764294893.373393,TRADOORUSDT,2.002,21.0,NEUTRO,47.0
22:54:54,1764294894.820879,YALAUSDT,0.04441,17.6,NEUTRO,51.2
22:54:56,1764294896.334344,MUSDT,1.2293,10.1,NEUTRO,49.3
22:54:59,1764294899.25917,SQDUSDT,0.0859,35.1,NEUTRO,38.9
22:55:00,1764294900.801599,TRADOORUSDT,1.999,21.0,NEUTRO,47.4
22:55:02,1764294902.258668,YALAUSDT,0.0444,17.6,NEUTRO,50.7
22:55:03,1764294903.723844,MUSDT,1.2269,10.1,NEUTRO,49.1
22:55:06,1764294906.821157,SQDUSDT,0.0865,35.1,NEUTRO,39.3
22:55:08,1764294908.304303,TRADOORUSDT,2.001,21.0,NEUTRO,47.0
22:55:09,1764294909.832586,YALAUSDT,0.04445,17.6,NEUTRO,51.2
22:55:11,1764294911.322475,MUSDT,1.2288,10.1,NEUTRO,49.9
22:55:14,1764294914.254796,SQDUSDT,0.08572,35.1,NEUTRO,39.2
22:55:15,1764294915.75158,TRADOORUSDT,1.998,21.0,NEUTRO,47.3
22:55:17,1764294917.224628,YALAUSDT,0.04434,17.6,NEUTRO,50.1
22:55:18,1764294918.697296,MUSDT,1.2269,10.1,NEUTRO,49.3
22:55:21,1764294921.618109,SQDUSDT,0.08558,35.1,NEUTRO,39.3
22:55:23,1764294923.100177,TRADOORUSDT,1.997,21.0,NEUTRO,47.2
22:55:24,1764294924.545268,YALAUSDT,0.04437,17.6,NEUTRO,50.7
22:55:26,1764294926.008021,MUSDT,1.2244,10.1,NEUTRO,47.7
22:55:29,1764294929.044685,SQDUSDT,0.08589,35.1,NEUTRO,39.3
22:55:30,1764294930.570487,TRADOORUSDT,1.999,21.0,NEUTRO,47.2
22:55:32,1764294932.115089,YALAUSDT,0.04435,17.6,NEUTRO,50.7
22:55:33,1764294933.640445,MUSDT,1.2216,10.1,NEUTRO,47.5
22:55:35,1764294935.206132,CLOUSDT,0.3245,13.8,NEUTRO,40.2
22:55:36,1764294936.733519,SQDUSDT,0.08588,35.1,NEUTRO,39.3
22:55:38,1764294938.430513,TRADOORUSDT,2.001,21.0,NEUTRO,46.7
22:55:39,1764294939.93545,YALAUSDT,0.04435,17.6,NEUTRO,50.7
22:55:41,1764294941.44035,MUSDT,1.2174,10.1,NEUTRO,46.1
22:55:43,1764294943.058533,CLOUSDT,0.3248,13.8,NEUTRO,40.1
22:55:44,1764294944.646694,SQDUSDT,0.08604,35.1,NEUTRO,39.0
22:55:46,1764294946.22491,TRADOORUSDT,2.009,21.0,NEUTRO,46.3
22:55:47,1764294947.742913,YALAUSDT,0.0444,17.6,NEUTRO,50.7
22:55:49,1764294949.308303,MUSDT,1.2194,10.1,NEUTRO,46.9
22:55:50,1764294950.886914,CLOUSDT,0.3248,13.8,NEUTRO,40.1
22:55:52,1764294952.453959,SQDUSDT,0.08594,35.1,NEUTRO,39.2
22:55:54,1764294954.0473,TRADOORUSDT,2.008,21.0,NEUTRO,46.3
22:55:55,1764294955.615774,YALAUSDT,0.04438,17.6,NEUTRO,51.0
22:55:57,1764294957.183616,MUSDT,1.2201,10.1,NEUTRO,47.9
22:55:58,1764294958.754613,CLOUSDT,0.3247,13.8,NEUTRO,40.2
22:56:00,1764294960.283196,SQDUSDT,0.08576,35.1,NEUTRO,39.1
22:56:01,1764294961.849429,TRADOORUSDT,2.012,21.0,NEUTRO,45.5
22:56:03,1764294963.396095,YALAUSDT,0.04443,17.6,NEUTRO,51.1
22:56:04,1764294964.968425,MUSDT,1.2217,10.1,NEUTRO,48.8
22:56:08,1764294968.133917,SQDUSDT,0.08574,35.1,NEUTRO,39.6
22:56:09,1764294969.676574,TRADOORUSDT,2.007,21.0,NEUTRO,46.0
22:56:11,1764294971.259103,YALAUSDT,0.04439,17.6,NEUTRO,50.8
22:56:12,1764294972.791865,MUSDT,1.2198,10.1,NEUTRO,47.9
22:56:15,1764294975.939468,SQDUSDT,0.08549,35.1,NEUTRO,40.0
22:56:17,1764294977.47826,TRADOORUSDT,2.0,21.0,NEUTRO,46.4
22:56:19,1764294979.075859,YALAUSDT,0.0444,17.6,NEUTRO,51.0
22:56:20,1764294980.600599,MUSDT,1.2196,10.1,NEUTRO,47.2
22:56:23,1764294983.769682,SQDUSDT,0.08573,35.1,NEUTRO,39.8
22:56:25,1764294985.319624,TRADOORUSDT,2.004,21.0,NEUTRO,46.2
22:56:26,1764294986.903871,YALAUSDT,0.04437,17.6,NEUTRO,51.5
22:56:28,1764294988.40237,MUSDT,1.222,10.1,NEUTRO,48.5
22:56:31,1764294991.548332,SQDUSDT,0.08632,35.1,NEUTRO,40.1
22:56:33,1764294993.058393,TRADOORUSDT,1.999,21.0,NEUTRO,46.7
22:56:34,1764294994.616832,YALAUSDT,0.04428,17.6,NEUTRO,50.7
22:56:36,1764294996.129389,MUSDT,1.2204,10.1,NEUTRO,47.5
22:56:39,1764294999.237678,SQDUSDT,0.08734,35.1,NEUTRO,40.4
22:56:40,1764295000.784133,TRADOORUSDT,2.003,21.0,NEUTRO,46.2
22:56:42,1764295002.3859,YALAUSDT,0.04426,17.6,NEUTRO,49.6
22:56:43,1764295003.983613,MUSDT,1.2185,10.1,NEUTRO,46.1
22:56:47,1764295007.116418,SQDUSDT,0.08764,35.1,NEUTRO,39.4
22:56:48,1764295008.681854,TRADOORUSDT,1.999,21.0,NEUTRO,46.8
22:56:50,1764295010.223172,YALAUSDT,0.04431,17.6,NEUTRO,51.1
22:56:51,1764295011.781822,MUSDT,1.2188,10.1,NEUTRO,46.2
22:56:54,1764295014.872925,SQDUSDT,0.08789,35.1,NEUTRO,39.1
22:56:56,1764295016.456249,TRADOORUSDT,2.002,21.0,NEUTRO,46.4
22:56:58,1764295018.031213,YALAUSDT,0.04427,17.6,NEUTRO,50.8
22:56:59,1764295019.6571,MUSDT,1.2182,10.1,NEUTRO,46.2
22:57:02,1764295022.764389,SQDUSDT,0.08794,35.1,NEUTRO,39.4
22:57:04,1764295024.376291,TRADOORUSDT,2.006,21.0,NEUTRO,45.7
22:57:05,1764295025.922181,YALAUSDT,0.04443,17.6,NEUTRO,51.8
22:57:07,1764295027.50863,MUSDT,1.2188,10.1,NEUTRO,46.5
22:57:10,1764295030.584956,SQDUSDT,0.08759,35.1,NEUTRO,41.7
22:57:12,1764295032.177235,TRADOORUSDT,2.004,21.0,NEUTRO,46.1
22:57:13,1764295033.708746,YALAUSDT,0.0444,17.6,NEUTRO,51.2
22:57:15,1764295035.231139,MUSDT,1.2168,10.1,NEUTRO,46.0
22:57:18,1764295038.507674,SQDUSDT,0.08735,35.1,NEUTRO,42.6
22:57:20,1764295040.124524,TRADOORUSDT,2.004,21.0,NEUTRO,46.3
22:57:21,1764295041.703602,YALAUSDT,0.04436,17.6,NEUTRO,50.7
22:57:23,1764295043.256832,MUSDT,1.217,10.1,NEUTRO,46.2
22:57:26,1764295046.322112,SQDUSDT,0.08685,35.1,NEUTRO,42.9
22:57:27,1764295047.922843,TRADOORUSDT,2.007,21.0,NEUTRO,46.0
22:57:29,1764295049.478257,YALAUSDT,0.04439,17.6,NEUTRO,51.1
22:57:31,1764295051.070368,MUSDT,1.2232,10.1,NEUTRO,48.1
22:57:34,1764295054.238803,SQDUSDT,0.08676,35.1,NEUTRO,43.0
22:57:35,1764295055.898813,TRADOORUSDT,2.009,21.0,NEUTRO,46.0
22:57:37,1764295057.451685,YALAUSDT,0.04437,17.6,NEUTRO,51.2
22:57:39,1764295059.021817,MUSDT,1.2219,10.1,NEUTRO,48.2
22:57:42,1764295062.103057,SQDUSDT,0.08643,35.1,NEUTRO,42.9
22:57:43,1764295063.683576,TRADOORUSDT,2.01,21.0,NEUTRO,45.7
22:57:45,1764295065.217899,YALAUSDT,0.04467,17.6,NEUTRO,54.1
22:57:46,1764295066.806622,MUSDT,1.2214,10.1,NEUTRO,47.7
22:57:49,1764295069.972007,SQDUSDT,0.08658,35.1,NEUTRO,43.3
22:57:51,1764295071.591387,TRADOORUSDT,2.009,21.0,NEUTRO,46.2
22:57:53,1764295073.163145,YALAUSDT,0.04454,17.6,NEUTRO,52.0
22:57:54,1764295074.765865,MUSDT,1.2204,10.1,NEUTRO,46.7
22:57:57,1764295077.874444,SQDUSDT,0.08605,35.1,NEUTRO,42.7
22:57:59,1764295079.454305,TRADOORUSDT,2.01,21.0,NEUTRO,45.7
22:58:00,1764295080.964453,YALAUSDT,0.04451,17.6,NEUTRO,52.5
22:58:02,1764295082.532472,MUSDT,1.2199,10.1,NEUTRO,46.3
22:58:05,1764295085.701145,SQDUSDT,0.08601,35.1,NEUTRO,42.6
22:58:07,1764295087.277771,TRADOORUSDT,2.008,21.0,NEUTRO,46.1
22:58:08,1764295088.859895,YALAUSDT,0.04451,17.6,NEUTRO,52.3
22:58:10,1764295090.428095,MUSDT,1.2173,10.1,NEUTRO,45.9
22:58:11,1764295091.97763,CLOUSDT,0.325,13.8,NEUTRO,42.0
22:58:13,1764295093.563854,SQDUSDT,0.08659,35.1,NEUTRO,43.3
22:58:15,1764295095.146812,TRADOORUSDT,2.001,21.0,NEUTRO,46.3
22:58:16,1764295096.685811,YALAUSDT,0.0445,17.6,NEUTRO,52.3
22:58:18,1764295098.280275,MUSDT,1.2189,10.1,NEUTRO,46.2
22:58:19,1764295099.875796,CLOUSDT,0.3248,13.8,NEUTRO,41.4
22:58:21,1764295101.488628,SQDUSDT,0.08664,35.1,NEUTRO,43.4
22:58:23,1764295103.042112,TRADOORUSDT,2.006,21.0,NEUTRO,45.7
22:58:24,1764295104.588091,YALAUSDT,0.04449,17.6,NEUTRO,52.2
22:58:26,1764295106.162328,MUSDT,1.2172,10.1,NEUTRO,46.4
22:58:27,1764295107.705294,CLOUSDT,0.3249,13.8,NEUTRO,41.9
22:58:29,1764295109.251172,SQDUSDT,0.08661,35.1,NEUTRO,43.4
22:58:30,1764295110.834722,TRADOORUSDT,2.009,21.0,NEUTRO,46.4
22:58:32,1764295112.319895,YALAUSDT,0.04462,17.6,NEUTRO,53.1
22:58:33,1764295113.904607,MUSDT,1.2179,10.1,NEUTRO,46.7
22:58:35,1764295115.443593,CLOUSDT,0.3247,13.8,NEUTRO,41.1
22:58:37,1764295117.12213,SQDUSDT,0.08653,35.1,NEUTRO,43.3
22:58:38,1764295118.734236,TRADOORUSDT,2.007,21.0,NEUTRO,45.5
22:58:40,1764295120.297852,YALAUSDT,0.04468,17.6,NEUTRO,54.5
22:58:41,1764295121.86009,MUSDT,1.2221,10.1,NEUTRO,48.8
22:58:43,1764295123.442166,CLOUSDT,0.3245,13.8,NEUTRO,40.7
22:58:45,1764295125.02564,SQDUSDT,0.08632,35.1,NEUTRO,42.8
22:58:46,1764295126.594206,TRADOORUSDT,2.007,21.0,NEUTRO,45.6
22:58:48,1764295128.131495,YALAUSDT,0.04496,17.6,NEUTRO,50.7
22:58:49,1764295129.710416,MUSDT,1.2255,10.1,NEUTRO,50.3
22:58:51,1764295131.288159,CLOUSDT,0.3245,13.8,NEUTRO,40.6
22:58:52,1764295132.790833,SQDUSDT,0.0863,35.1,NEUTRO,42.9
22:58:54,1764295134.401378,TRADOORUSDT,2.008,21.0,NEUTRO,45.7
22:58:55,1764295135.912731,YALAUSDT,0.04533,17.6,NEUTRO,44.0
22:58:57,1764295137.474045,MUSDT,1.2246,10.1,NEUTRO,48.9
22:59:00,1764295140.611263,SQDUSDT,0.08631,35.1,NEUTRO,42.9
22:59:02,1764295142.103797,TRADOORUSDT,2.011,21.0,NEUTRO,45.1
22:59:03,1764295143.569239,YALAUSDT,0.04535,17.6,NEUTRO,43.7
22:59:05,1764295145.057655,MUSDT,1.2255,10.1,NEUTRO,50.4
22:59:08,1764295148.072881,SQDUSDT,0.08622,35.1,NEUTRO,43.0
22:59:09,1764295149.574269,TRADOORUSDT,2.01,21.0,NEUTRO,45.1
22:59:11,1764295151.027198,YALAUSDT,0.04643,18.9,NEUTRO,45.9
22:59:12,1764295152.498091,MUSDT,1.2249,10.1,NEUTRO,49.4
22:59:13,1764295153.956471,CLOUSDT,0.3212,13.4,NEUTRO,43.7
22:59:15,1764295155.423323,SQDUSDT,0.08601,35.1,NEUTRO,42.8
22:59:16,1764295156.894318,TRADOORUSDT,2.018,21.0,NEUTRO,46.8
22:59:18,1764295158.33367,YALAUSDT,0.04634,18.9,NEUTRO,46.7
22:59:19,1764295159.789329,MUSDT,1.2258,10.1,NEUTRO,50.7
22:59:21,1764295161.26234,CLOUSDT,0.3214,13.4,NEUTRO,44.4
22:59:22,1764295162.751981,SQDUSDT,0.08594,35.1,NEUTRO,43.0
22:59:24,1764295164.199105,TRADOORUSDT,2.021,21.0,NEUTRO,46.7
22:59:25,1764295165.644237,YALAUSDT,0.04598,18.9,NEUTRO,46.3
22:59:27,1764295167.096029,MUSDT,1.2248,10.1,NEUTRO,49.3
22:59:28,1764295168.540165,CLOUSDT,0.3213,13.4,NEUTRO,44.3
22:59:29,1764295169.979064,SQDUSDT,0.08581,35.1,NEUTRO,43.1
22:59:31,1764295171.444583,TRADOORUSDT,2.018,21.0,NEUTRO,46.8
22:59:32,1764295172.897053,YALAUSDT,0.04604,18.9,NEUTRO,46.5
22:59:34,1764295174.345344,MUSDT,1.2253,10.1,NEUTRO,50.3
22:59:35,1764295175.779798,CLOUSDT,0.3215,13.4,NEUTRO,44.7
22:59:37,1764295177.233166,SQDUSDT,0.08572,35.1,NEUTRO,43.3
22:59:38,1764295178.681352,TRADOORUSDT,2.016,21.0,NEUTRO,46.4
22:59:40,1764295180.13364,YALAUSDT,0.04639,18.9,NEUTRO,47.0
22:59:41,1764295181.649104,MUSDT,1.2243,10.1,NEUTRO,48.9
22:59:43,1764295183.106316,CLOUSDT,0.3215,13.4,NEUTRO,44.7
22:59:44,1764295184.543095,SQDUSDT,0.08572,35.1,NEUTRO,43.6
22:59:46,1764295186.022062,TRADOORUSDT,2.016,21.0,NEUTRO,46.6
22:59:47,1764295187.457653,YALAUSDT,0.04623,18.9,NEUTRO,48.2
22:59:48,1764295188.896368,MUSDT,1.2181,10.1,NEUTRO,48.9
22:59:50,1764295190.350931,CLOUSDT,0.3219,13.4,NEUTRO,44.1
22:59:51,1764295191.812241,SQDUSDT,0.08573,35.1,NEUTRO,44.0
22:59:53,1764295193.259493,TRADOORUSDT,2.015,21.0,NEUTRO,46.3
22:59:54,1764295194.706307,YALAUSDT,0.04625,18.9,NEUTRO,48.2
22:59:56,1764295196.142332,MUSDT,1.2206,10.1,NEUTRO,50.0
22:59:57,1764295197.573395,CLOUSDT,0.3224,13.4,NEUTRO,44.2
22:59:59,1764295199.01127,SQDUSDT,0.08523,35.1,NEUTRO,43.1
23:00:00,1764295200.464289,TRADOORUSDT,2.012,21.0,NEUTRO,45.3
23:00:01,1764295201.920505,YALAUSDT,0.04679,19.6,NEUTRO,40.7
23:00:03,1764295203.394166,MUSDT,1.224,10.1,NEUTRO,51.3
23:00:06,1764295206.287076,SQDUSDT,0.08512,37.3,NEUTRO,35.6
